id_distribuidor,folio,creditos_con_claves_prevencion,creditos_completados_con_atraso,saldo_vencido_total,pagos_vencidos,creditos_totales
100423,1063537998,0.65625,0.078125,1.0628089557647593,0.3778684437424742,0.4176953244979623
100436,1063537992,0.5714285714285714,0.07142857142857142,0.6310029592455649,-0.8305900321764712,-0.33322919229368886
100437,1063540326,0.40384615384615385,0.09615384615384616,-0.07615497766933685,3.029763432564604,0.16738715223407857
100440,1063538387,0.7037037037037037,0.07407407407407407,-0.20405083897927298,-0.7858323108461399,-0.35408820664901247
100444,1063537851,0.5,0.0,-0.6167257520121234,-1.043189208495545,-0.8755635655321036
100445,1063537990,0.5609756097560976,0.056910569105691054,0.9313415897229297,0.08694325509532067,1.648377171462057
100464,1063537981,0.5844155844155844,0.06493506493506493,0.9615194204032697,0.5568993290637995,0.6888625111171697
100471,1063537184,0.46875,0.125,-0.3100054793587784,-0.5396648435293177,-0.24979313487239427
100474,1063537380,0.4186046511627907,0.03488372093023256,-0.4004282270670264,-0.259929085214747,0.8765936403150825
100481,1063538706,0.7916666666666666,0.06944444444444445,0.9406717997589614,0.5009521774008853,0.5845674393405514
100482,1063538714,0.0,0.0,-0.6167257520121234,-1.0208103478303792,-0.8964225798874272
100483,1063538702,0.6206896551724138,0.08620689655172414,0.5988871027417169,-0.2711185155473298,0.2925412383660204
100485,1063537368,0.5555555555555556,0.3333333333333333,-0.30417755884665776,-0.04732990889567326,-0.729550465044838
100487,1063538692,0.5769230769230769,0.07692307692307693,-0.6146492957726506,-0.31587623687766114,-0.37494722100433614
100488,1063540031,0.7894736842105263,0.039473684210526314,-0.497703280365535,-0.42777054020348937,0.668003496761846
100510,1063537742,0.6567164179104478,0.08955223880597014,0.7179511035130948,0.4897627470683025,0.4802723675639332
100511,1063538686,0.8596491228070176,0.14035087719298245,1.848692270238878,1.7094106533198306,0.2716822240106968
100513,1063538683,0.782608695652174,0.08695652173913043,-0.4739486209859647,-0.6963168681854772,-0.43752426407030703
100514,1063538675,0.3979591836734694,0.04081632653061224,0.9766083357434395,0.4785733167357196,1.126901812578966
100520,1063538671,0.6164383561643836,0.0821917808219178,0.006820213660001519,1.5639480589962538,0.6054264536958751
100534,1063537736,0.5238095238095238,0.19047619047619047,-0.34771392466760687,-0.259929085214747,-0.47924229278095437
100541,1063537739,0.07236842105263158,0.07236842105263158,0.032651329279044794,0.6799830627222105,2.2532885877664426
100542,1063540026,0.7540983606557377,0.04918032786885246,-0.22823463264833438,-0.4725282615338207,0.35511828143199137
100543,1063537969,0.7058823529411765,0.17647058823529413,0.7695579625847954,-0.6627485771877287,-0.5626783502022489
100545,1063537691,0.6341463414634146,0.14634146341463414,-0.3540401946772011,-0.6851274378528944,-0.06206200567448149
100546,1063537357,0.4153846153846154,0.12307692307692308,0.8507474015481871,1.0604236940300267,0.43855433885328593
100556,1063537538,0.7272727272727273,0.045454545454545456,-0.1394730499316648,-0.9201054748371338,-0.4583832784256307
100558,1063538010,0.7241379310344828,0.034482758620689655,-0.6071878963521444,-0.9201054748371338,-0.3123701779383652
100560,1063537710,0.14285714285714285,0.047619047619047616,-0.6095135273403541,-0.2263607942169985,-0.47924229278095437
100561,1063537910,0.6363636363636364,0.5454545454545454,-0.23320428458147294,-0.20398193355183286,-0.6878324363341908
100562,1063537904,0.47058823529411764,0.11764705882352941,0.10291860842280881,-0.32706566721024394,-0.208075106161747
100565,1063537696,0.5263157894736842,0.15789473684210525,-0.4073774339484625,1.1835074276884376,-0.5209603214916017
100566,1063537898,0.6,0.3,-0.28591858698089245,-0.7970217411787227,-0.7086914506895144
100572,1063537531,0.3333333333333333,0.6666666666666666,-0.27607618440579074,-0.1816030728866672,-0.792127508110809
100574,1063547766,0.6111111111111112,0.2222222222222222,-0.572095785905052,-0.4053916795383237,-0.5418193358469253
100575,1063537524,0.375,0.625,-0.3465095800487126,-0.774642880513557,-0.7504094794001617
100576,1063537894,0.6627906976744186,0.09302325581395349,-0.2937952776492931,1.1723179973558548,0.8765936403150825
100578,1063537566,0.5238095238095238,0.047619047619047616,-0.4408637515703626,-1.0096209174977964,-0.47924229278095437
100602,1063537174,0.5909090909090909,0.3181818181818182,0.7173558527244459,-0.17041364255408437,-0.4583832784256307
100609,1063538151,0.5714285714285714,0.23809523809523808,-0.2590215571589197,0.18764812808856612,-0.47924229278095437
100617,1063537498,0.1,0.8,-0.08447464566882505,-0.13684535155633587,-0.7086914506895144
100622,1063538979,0.42857142857142855,0.42857142857142855,0.18100720606858753,-0.7410745895158085,-0.7712684937554853
100638,1063538977,0.6086956521739131,0.17391304347826086,0.35634317092968193,-0.4837176918664035,-0.43752426407030703
100641,1063537454,0.38461538461538464,0.11538461538461539,0.05630908736743973,-0.7970217411787227,-0.37494722100433614
100643,1063538975,0.3114754098360656,0.13114754098360656,1.7017345406505804,2.2353138789512235,0.35511828143199137
100645,1063538969,0.6363636363636364,0.22727272727272727,0.751921927590872,-0.49490712219898636,-0.4583832784256307
100651,1063537604,0.7058823529411765,0.23529411764705882,-0.36786939323209084,-0.2263607942169985,-0.5626783502022489
100667,1063537964,0.75,0.25,-0.5064797687377073,-0.03614047856309044,-0.500101307136278
100668,1063537706,0.2777777777777778,0.16666666666666666,-0.41514338028409126,-0.5732331345270661,-0.5418193358469253
100671,1063537734,0.25,0.25,-0.5447004065856057,-0.908916044504551,-0.7504094794001617
100682,1063538132,0.5714285714285714,0.21428571428571427,-0.13711973286026213,0.36667901340989134,-0.6252553932682199
100694,1063538068,0.3333333333333333,0.1111111111111111,-0.5872816025363973,-0.6739380075203116,-0.729550465044838
100697,1063538072,0.0,0.14285714285714285,-0.08203827034784349,-1.0208103478303792,-0.7712684937554853
100719,1063542807,0.35353535353535354,0.16161616161616163,-0.31083606185456764,1.1723179973558548,1.1477608269342898
100725,1063538126,0.65,0.025,-0.13360360029475463,-0.7186957288506429,-0.08292102002980513
100755,1063538155,0.7272727272727273,0.09090909090909091,-0.5161837408968442,-0.23755022454958133,-0.6878324363341908
100760,1063538261,0.36538461538461536,0.11538461538461539,-0.18882349322313813,-0.013761617897924782,0.16738715223407857
100767,1063537735,0.5882352941176471,0.47058823529411764,0.09958243539805564,0.5457098987312166,-0.5626783502022489
100815,1063538656,0.6,0.8,-0.2881611597195232,-0.46133883120123786,-0.8129865224661327
100817,1063538144,0.6666666666666666,0.0,-0.6167257520121234,-0.9984314871652136,-0.6669734219788671
100838,1063538254,0.3888888888888889,0.16666666666666666,-0.3975211883317643,-0.12565592122375305,-0.5418193358469253
100858,1063538002,0.5846153846153846,0.15384615384615385,-0.3355182050211025,0.5345204683986338,0.43855433885328593
100884,1063537915,0.75,0.0,-0.6167257520121234,-1.043189208495545,-0.7504094794001617
100897,1063538063,0.5714285714285714,0.05357142857142857,-0.5071442347343386,1.5975163499940024,0.25082320965537314
100916,1063538120,0.43243243243243246,0.05405405405405406,-0.09037178138892818,-0.24873965488216415,-0.14549806309577606
100921,1063538383,0.6136363636363636,0.022727272727272728,-0.49976589356341145,-0.9201054748371338,0.0005150373914894379
100927,1063538057,0.5,0.5,-0.4456257578795539,-0.46133883120123786,-0.792127508110809
100934,1063537848,0.4166666666666667,0.5,0.1815470846908505,0.2659741404166459,-0.6669734219788671
100982,1063538308,0.3793103448275862,0.0,-0.6167257520121234,-0.9872420568326308,0.2925412383660204
100984,1063538306,0.17857142857142858,0.03571428571428571,-0.5800832209062244,-0.9984314871652136,-0.33322919229368886
100985,1063538293,0.5365853658536586,0.024390243902439025,-0.35147923198185116,0.042185533764989354,0.7931575828937879
100987,1063537952,0.3617021276595745,0.0425531914893617,-0.40837413294340946,-0.6963168681854772,0.06309208045746037
100988,1063538304,0.7037037037037037,0.07407407407407407,-0.44493360579972957,-0.8082111715113055,-0.35408820664901247
100990,1063538289,0.55,0.0,-0.6167257520121234,-0.9312949051697166,-0.500101307136278
100992,1063538102,0.37142857142857144,0.014285714285714285,-0.5852328323801174,-0.9536737658348823,0.5428494106299041
101003,1063538370,0.4772727272727273,0.09090909090909091,-0.09154843992462951,0.3778684437424742,0.0005150373914894379
101006,1063537945,0.0625,0.0,-0.6167257520121234,-0.976052626500048,-0.5835373645575725
101007,1063537944,0.0,0.2857142857142857,-0.5961688352413415,-0.9648631961674651,-0.7712684937554853
101012,1063537938,0.0,0.0,-0.6167257520121234,-0.9984314871652136,-0.8338455368214562
101014,1063537935,0.3684210526315789,0.07017543859649122,-0.2724769935907043,0.6128464807267135,0.2716822240106968
101037,1063538053,0.7936507936507936,0.06349206349206349,-0.05123750279566166,0.10932211576048632,0.39683631014263865
101041,1063538044,0.25,0.5,-0.4774785965930687,-0.7858323108461399,-0.8338455368214562
101045,1063537932,0.3181818181818182,0.13636363636363635,0.19705129127891508,0.2659741404166459,0.0005150373914894379
101050,1063538365,0.7934782608695652,0.09782608695652174,0.05157476714144145,0.7359302143851246,1.0017477264470243
101062,1063537930,0.0,0.0,-0.6167257520121234,-1.043189208495545,-0.8964225798874272
101063,1063538341,0.8020833333333334,0.09375,-0.05101601413011788,0.40024730440763984,1.085183783868319
101065,1063538333,0.8529411764705882,0.08823529411764706,-0.07485373175926714,0.15407983709081763,0.5011313819192569
101066,1063539024,0.42857142857142855,0.011904761904761904,-0.5225238539480348,-0.8753477535068025,0.8348756116044351
101070,1063539013,0.5,0.17391304347826086,2.0699317610339207,-0.2263607942169985,0.04223306610213672
101071,1063539007,0.7105263157894737,0.05263157894736842,-0.5115601650036177,-0.7075062985180601,-0.12463904874045242
101080,1063538035,0.3333333333333333,0.0,-0.6167257520121234,0.064564394430155,-0.729550465044838
101083,1063538894,0.7777777777777778,0.13333333333333333,0.3343465778328653,0.042185533764989354,0.02137405174681308
101084,1063538881,0.5789473684210527,0.10526315789473684,-0.3893814798730304,-0.6963168681854772,-0.5209603214916017
101088,1063538234,0.5714285714285714,0.0,-0.6167257520121234,-0.9648631961674651,-0.7712684937554853
101090,1063538227,0.22727272727272727,0.3181818181818182,-0.5453095004158511,1.8324943869782417,-0.4583832784256307
101091,1063538653,0.7377049180327869,0.13114754098360656,0.14325723163496965,0.4897627470683025,0.35511828143199137
101092,1063538860,0.2857142857142857,0.2857142857142857,-0.08761701611122742,0.2212164190863146,-0.7712684937554853
101094,1063538854,0.10465116279069768,0.027131782945736434,0.3958235255628606,2.2465033092838063,4.4643441094307486
101096,1063538845,0.14516129032258066,0.2903225806451613,-0.3605741103107426,0.36667901340989134,0.375977295787315
101133,1063539094,0.6438356164383562,0.0410958904109589,0.24980712280312403,0.4897627470683025,0.6054264536958751
101142,1063539096,0.625,0.20833333333333334,-0.09787470993422372,0.6911724930547933,-0.4166652497149834
101143,1063538117,0.6666666666666666,0.0,-0.6167257520121234,-1.043189208495545,-0.8547045511767799
101149,1063538272,0.6818181818181818,0.07575757575757576,-0.0793111911533357,-0.09208763022600458,0.4594133532086096
101151,1063538285,0.7272727272727273,0.01948051948051948,0.7288871063743189,0.4673838864031368,2.29500661647709
101164,1063538179,0.25,0.5,-0.5265383360110159,-0.7634534501809742,-0.8338455368214562
101181,1063538178,0.5,0.25,-0.5560655437363209,-0.6179908558573974,-0.7504094794001617
101182,1063538176,0.10344827586206896,0.10344827586206896,-0.1394730499316648,-0.5284754131967349,-0.3123701779383652
101204,1063539664,0.5877862595419847,0.05343511450381679,0.7045648822892926,0.10932211576048632,1.815249286304646
101208,1063538484,0.6153846153846154,0.1346153846153846,0.3142187953515744,0.1428904067582348,0.16738715223407857
101209,1063538327,0.75,0.075,-0.2676596151151271,-0.06970876956083892,0.7514395541831406
101211,1063538480,0.6,0.3,0.23475973658774352,0.7359302143851246,-0.2915111635830416
101212,1063538476,0.5882352941176471,0.14705882352941177,0.241805844760355,1.754168374650162,-0.208075106161747
101214,1063538960,0.3103448275862069,0.06896551724137931,0.5194418870194825,-0.841779462509054,-0.3123701779383652
101215,1063538463,0.34615384615384615,0.11538461538461539,0.4573973745840313,-0.39420224920574093,-0.37494722100433614
101216,1063539269,0.7692307692307693,0.09615384615384616,-0.10615284880892246,-0.3382550975428268,0.16738715223407857
101219,1063538461,0.5945945945945946,0.10810810810810811,-0.15194563041009887,0.33311072241214285,-0.14549806309577606
101220,1063538948,0.7647058823529411,0.23529411764705882,0.16807780521746943,-0.4837176918664035,-0.5626783502022489
101228,1063539267,0.42857142857142855,0.2857142857142857,-0.3958738663817824,-0.7858323108461399,-0.7712684937554853
101250,1063538843,0.5238095238095238,0.09523809523809523,0.1618622795406471,-0.3494445278754096,-0.47924229278095437
101265,1063538577,0.7142857142857143,0.19047619047619047,-0.5262753182206825,-0.46133883120123786,-0.47924229278095437
101269,1063538322,0.35714285714285715,0.21428571428571427,-0.4632064207070914,-0.5620437041944834,-0.6252553932682199
101270,1063539263,0.5,0.5,-0.6113546518726868,-0.9312949051697166,-0.8755635655321036
101273,1063538309,0.7428571428571429,0.05714285714285714,-0.4272145125562272,-0.7858323108461399,-0.18721609180642335
101286,1063538572,0.425,0.1,-0.008822423344027903,1.5415691983310882,-0.08292102002980513
101289,1063538567,0.627906976744186,0.13953488372093023,-0.11761488725081305,2.7388382439174506,-0.020343976963834203
101291,1063538566,0.45454545454545453,0.13636363636363635,-0.2585508937446392,0.6799830627222105,-0.4583832784256307
101292,1063538664,0.7,0.05,-0.05332780207673108,0.09813268542790349,0.3342592670766677
101293,1063538560,0.3125,0.3125,-0.2158727965026722,-0.02495104823050761,-0.5835373645575725
101294,1063538558,0.5,0.0,-0.6167257520121234,-1.043189208495545,-0.8338455368214562
101298,1063538273,0.5789473684210527,0.12280701754385964,0.9366988468207699,0.9485293907041984,0.2716822240106968
101301,1063538280,0.8518518518518519,0.037037037037037035,-0.2940306093564334,-0.20398193355183286,-0.35408820664901247
101304,1063538448,0.6470588235294118,0.09803921568627451,0.6127439873797995,1.0604236940300267,0.14652813787875493
101307,1063539710,0.8125,0.0625,-0.5517465147582172,-0.259929085214747,-0.24979313487239427
101308,1063538799,0.5087719298245614,0.07017543859649122,0.19734199515244127,-0.0025721875653419548,0.2716822240106968
101314,1063538792,0.12087912087912088,0.0989010989010989,0.0013660552709859508,0.456194456070554,0.9808887120917007
101315,1063538753,0.75,0.17857142857142858,0.5117174698086432,-0.4053916795383237,-0.33322919229368886
101320,1063538790,0.2962962962962963,0.037037037037037035,-0.5315910461937333,-0.3046868065450783,-0.35408820664901247
101329,1063538114,0.6666666666666666,0.16666666666666666,-0.5200459495022638,-0.5396648435293177,-0.5418193358469253
101336,1063538999,0.5,0.6666666666666666,-0.3664712460308457,-0.7075062985180601,-0.792127508110809
101349,1063547770,0.6296296296296297,0.1111111111111111,-0.09992348009050367,-0.5508542738619004,-0.35408820664901247
101350,1063538788,0.463768115942029,0.18840579710144928,6.4190970406931696,3.7011292525195736,0.5219903962745805
101355,1063538836,0.6,0.14285714285714285,0.1088572732677014,0.19883755842114895,-0.18721609180642335
101357,1063538833,0.375,0.125,-0.2566543970459206,-0.7075062985180601,-0.7504094794001617
101358,1063538822,0.5333333333333333,0.16666666666666666,0.1763282580089752,-0.23755022454958133,-0.2915111635830416
101360,1063538818,0.2727272727272727,0.09090909090909091,-0.2566543970459206,-0.8305900321764712,-0.6878324363341908
101373,1063538104,0.5952380952380952,0.11904761904761904,0.06274610170980582,1.1051814153603579,-0.04120299131915785
101374,1063538749,0.3333333333333333,0.5,-0.22175608918117884,-0.7298851591832257,-0.792127508110809
101376,1063539654,0.6285714285714286,0.11428571428571428,0.5897645383296325,0.030996103432406528,-0.18721609180642335
101379,1063538785,0.16455696202531644,0.13924050632911392,-0.4117241490097591,-0.4837176918664035,0.7305805398278169
101389,1063538748,0.9,0.1,-0.5187170175090011,-0.259929085214747,-0.500101307136278
101401,1063538782,0.4074074074074074,0.037037037037037035,-0.5315910461937333,-0.9201054748371338,-0.35408820664901247
101432,1063538213,0.30612244897959184,0.08163265306122448,0.3652027175514331,-0.013761617897924782,0.10481010916810765
101442,1063538740,0.4,0.0,-0.6167257520121234,-1.043189208495545,-0.8129865224661327
101445,1063538220,0.07692307692307693,0.15384615384615385,-0.6094166260491788,-0.24873965488216415,-0.6461144076235434
101446,1063538442,0.6285714285714286,0.05714285714285714,-0.4568247785311112,-0.8641583231742197,-0.18721609180642335
101448,1063538435,0.4925373134328358,0.014925373134328358,-0.5925004292182726,1.485622046668174,0.4802723675639332
101449,1063538427,0.7241379310344828,0.034482758620689655,-0.6134034220289668,-0.9201054748371338,-0.3123701779383652
101450,1063538419,0.35064935064935066,0.06493506493506493,-0.11472169155714744,-0.4725282615338207,0.6888625111171697
101453,1063538414,0.0,0.0,-0.6167257520121234,-1.043189208495545,-0.8964225798874272
101456,1063538410,0.21428571428571427,0.6428571428571429,-0.4283496419671391,0.28835300108181156,-0.6252553932682199
101503,1063538988,0.1891891891891892,0.02702702702702703,-0.5826857127263638,-0.03614047856309044,-0.14549806309577606
101522,1063539087,0.5853658536585366,0.04878048780487805,-0.02521258459426758,-0.8082111715113055,-0.06206200567448149
101523,1063539079,0.5591397849462365,0.10752688172043011,0.34994768571210527,0.28835300108181156,1.022606740802348
101537,1063538732,0.8,0.1,-0.48661500404674957,-0.21517136388441568,-0.7086914506895144
101539,1063538722,0.6923076923076923,0.23076923076923078,-0.5124599627073894,-0.3718233885405753,-0.6461144076235434
101619,1063538776,0.32727272727272727,0.16363636363636364,0.3621157192754167,0.6687936323896276,0.2299641953000495
101620,1063539061,0.4375,0.3125,0.18614297450088393,0.456194456070554,-0.5835373645575725
101624,1063539058,0.7142857142857143,0.14285714285714285,-0.6038378802857948,-0.24873965488216415,-0.7712684937554853
101630,1063538711,0.3333333333333333,0.3333333333333333,1.4036523259534428,-0.8529688928416368,-0.729550465044838
101642,1063538773,0.6271186440677966,0.03389830508474576,-0.05997246204304446,-0.6291802861899803,0.3134002527213441
101656,1063539045,0.7142857142857143,0.42857142857142855,0.35057062258394717,-0.0025721875653419548,-0.7712684937554853
101657,1063538769,0.46153846153846156,0.23076923076923078,-0.35599206354230567,-0.8529688928416368,-0.6461144076235434
101665,1063538762,0.5135135135135135,0.13513513513513514,1.0708240768491248,0.17645869775598327,-0.14549806309577606
101668,1063538756,0.6470588235294118,0.058823529411764705,-0.5315910461937333,-0.9201054748371338,-0.5626783502022489
101670,1063539360,0.8571428571428571,0.08571428571428572,-0.15760743442306172,-0.5172859828641521,-0.18721609180642335
101674,1063538910,0.29545454545454547,0.06818181818181818,0.15471927007686023,0.36667901340989134,0.0005150373914894379
101683,1063538932,0.5384615384615384,0.46153846153846156,-0.45377930937988425,1.1946968580210207,-0.6461144076235434
101690,1063539106,0.6153846153846154,0.15384615384615385,-0.2839390320325949,-0.49490712219898636,-0.37494722100433614
101696,1063538497,0.3888888888888889,0.0,-0.6167257520121234,-0.908916044504551,-0.1663570774510997
101697,1063538645,0.6,0.15,-0.5252509331425426,-0.9536737658348823,-0.500101307136278
101698,1063538908,0.6923076923076923,0.15384615384615385,0.12746232117337886,0.4226261650728055,-0.37494722100433614
101701,1063538644,0.19230769230769232,0.11538461538461539,-0.5808861173188207,-0.11446649089117023,-0.37494722100433614
101703,1063538631,0.21621621621621623,0.02702702702702703,-0.5835301382637496,-0.908916044504551,-0.14549806309577606
101708,1063538625,0.5072463768115942,0.08695652173913043,2.4837556465192794,2.0450935632973155,0.5219903962745805
101711,1063538606,0.6341463414634146,0.12195121951219512,-0.36198610055358416,-0.4053916795383237,-0.06206200567448149
101725,1063539190,0.41025641025641024,0.28205128205128205,0.8870300135725774,1.1275602760255237,-0.10378003438512877
101727,1063538897,0.3728813559322034,0.1694915254237288,0.5475432614603495,0.2771635707492287,0.3134002527213441
101734,1063538876,0.28125,0.6875,0.5979734619963488,2.1905561576208923,-0.24979313487239427
101741,1063538553,0.5333333333333333,0.011111111111111112,-0.5610213526278629,-0.5508542738619004,0.960029697736377
101742,1063538542,0.5925925925925926,0.14814814814814814,-0.2373433540188223,-0.4389599705360722,-0.35408820664901247
101747,1063539738,0.38461538461538464,0.06153846153846154,-0.06913655557991834,-0.5172859828641521,0.43855433885328593
101755,1063538281,0.7272727272727273,0.18181818181818182,-0.269763757437793,1.4408643253378428,-0.22893412051707063
101759,1063538857,0.7111111111111111,0.06666666666666667,0.9146745676407603,-0.6403697165225631,0.02137405174681308
101820,1063539358,0.5,0.5,-0.4488373435299387,0.36667901340989134,-0.6252553932682199
101875,1063539225,0.011351909184726523,0.007223942208462332,-0.18094680255473747,0.064564394430155,19.29510331606586
101885,1063539249,0.6904761904761905,0.07142857142857142,-0.2756055209915102,0.3778684437424742,-0.04120299131915785
101887,1063539243,0.36666666666666664,0.2,-0.4482974649076757,0.25478471008406306,-0.2915111635830416
101888,1063539241,0.14285714285714285,0.0,-0.6167257520121234,-0.774642880513557,-0.7712684937554853
101889,1063539236,0.7435897435897436,0.05128205128205128,-0.48111931653294454,-0.6291802861899803,-0.10378003438512877
101890,1063539232,0.3181818181818182,0.7272727272727273,0.3936640110738088,0.9597188210367812,-0.4583832784256307
101894,1063539623,0.5116279069767442,0.06976744186046512,-0.36892146439342377,-0.11446649089117023,-0.020343976963834203
101902,1063539629,0.55,0.11666666666666667,1.1555711775028132,1.3177805916794316,0.3342592670766677
101904,1063539645,0.5471698113207547,0.05660377358490566,-0.0013887100067148056,-0.5172859828641521,0.18824616658940221
101913,1063539635,0.15254237288135594,0.1016949152542373,1.0444530826078184,1.7206000836524136,0.3134002527213441
101944,1063538848,0.6428571428571429,0.09523809523809523,1.119662327601528,-0.5284754131967349,-0.04120299131915785
101960,1063538844,0.45,0.05,-0.6129466016562828,-0.9984314871652136,-0.500101307136278
101961,1063538839,0.7419354838709677,0.06451612903225806,-0.5967779290715869,-0.8753477535068025,-0.2706521492277179
101979,1063539349,0.3888888888888889,0.7222222222222222,-0.2088543744132537,0.9820976817019469,-0.5418193358469253
102004,1063539104,0.39285714285714285,0.05357142857142857,-0.5149932393195463,-0.9536737658348823,0.25082320965537314
102062,1063539108,0.3023255813953488,0.06976744186046512,-0.3699181633883708,-0.7634534501809742,-0.020343976963834203
102068,1063538608,0.5714285714285714,0.0,-0.6167257520121234,-1.0319997781629622,-0.6252553932682199
102079,1063539792,0.5625,0.0625,-0.44476748930057175,-0.9424843355022995,-0.24979313487239427
102081,1063539345,0.25,0.4375,0.33037362489467376,0.18764812808856612,-0.5835373645575725
