id_distribuidor,id_red,id_operacion,tipo_prestamo,perdida_cosecha
100543,110696,110701,prestamo_personal_red,0.0
100543,120774,120779,prestamo_personal_red,0.0
100543,132354,132359,prestamo_personal_red,0.0
100543,142665,142670,prestamo_personal_red,0.0
100543,153870,153875,prestamo_personal_red,0.0
100545,100993,100994,prestamo_personal_red,0.0
100545,111061,111062,prestamo_personal_red,0.0
100545,121234,121235,prestamo_personal_red,0.0
100545,100545,127578,linea,0.1985274111444585
100545,100545,127582,linea,0.4171100275365055
100545,100545,127713,linea,0.4171100275365055
100545,100545,130727,linea,0.4107288984932005
100545,133357,133358,prestamo_personal_red,0.0
100545,100545,138327,linea,0.2742776251035167
100545,100545,139188,linea,0.2150271435018638
100545,100545,140662,linea,0.2980826939849512
100545,142110,142111,prestamo_personal_red,0.0
100545,100545,145287,linea,0.2096542718046116
100545,100545,150795,linea,0.2524335135135135
100545,100545,150879,linea,0.2524335135135135
100545,151995,151996,prestamo_personal_red,0.0
100546,100847,100851,prestamo_personal_red,0.0
100546,110728,110731,prestamo_personal_red,0.0
100546,131316,131319,prestamo_personal_red,0.0
100546,141491,141494,prestamo_personal_red,0.0
100546,151294,151297,prestamo_personal_red,0.0
100556,100937,100944,prestamo_personal_red,0.6461311111111111
100558,101394,101397,prestamo_personal_red,0.0
100558,111434,111437,prestamo_personal_red,0.0
100558,136708,136710,prestamo_personal_red,0.0
100558,146525,146527,prestamo_personal_red,0.0
100560,100993,100997,prestamo_personal_red,0.0
100561,101280,101283,prestamo_personal_red,0.0
100561,110224,110227,prestamo_personal_red,0.0
100562,101280,101281,prestamo_personal_red,0.0
100562,110224,110225,prestamo_personal_red,0.0
100565,100993,100995,prestamo_personal_red,0.0
100565,111061,111063,prestamo_personal_red,0.0
100565,121234,121236,prestamo_personal_red,0.0
100565,142110,142535,prestamo_personal_red,0.0
100565,151995,152000,prestamo_personal_red,0.0
100566,101280,101284,prestamo_personal_red,0.0
100566,110224,110228,prestamo_personal_red,0.0
100566,125219,125223,prestamo_personal_red,0.0
100571,101280,101282,prestamo_personal_red,0.0
100571,110224,110226,prestamo_personal_red,0.0
100571,125219,125221,prestamo_personal_red,0.0
100572,100937,100946,prestamo_personal_red,0.6461311111111111
100574,120035,120046,prestamo_personal_red,0.0
100574,131893,131902,prestamo_personal_red,0.0
100575,100937,100945,prestamo_personal_red,0.6461311111111111
100576,101280,101285,prestamo_personal_red,0.0
100576,110224,110229,prestamo_personal_red,0.0
