id_distribuidor,estado,sucursal,escolaridad,estado_civil,tipo_vivienda,sexo,experiencia,dependientes,tiempo_vivienda,ingreso_neto,tipo_negocio,tiempo_op_negocio,edad
100078,mexico,chalco,secundaria,union_libre,rentada,femenino,no,-0.7812465152139179,0.6635626984006062,-0.044002182918811125,0.6635626984006062,-1.0156441679740578,2.6618749301684557
100080,mexico,chalco,primaria,soltera,propia,femenino,no,-0.7812465152139179,0.6635626984006062,-0.06509275863802992,0.6635626984006062,-0.11722991793260336,1.5591416915649554
100297,mexico,nezahualcoyotl_2,secundaria,casada,familiar,femenino,no,1.9965188722133456,-0.8403275796321448,-0.007711192266822017,-0.8403275796321448,-0.11722991793260336,-0.9613914252430452
100301,mexico,nezahualcoyotl_2,tecnico,soltera,familiar,femenino,no,0.14467528059516999,-0.8403275796321448,0.14429295706088105,-0.8403275796321448,-1.0156441679740578,-0.6463247856420451
100308,mexico,nezahualcoyotl_2,secundaria,casada,familiar,femenino,no,1.0705970764042578,-0.8403275796321448,0.049290363731066635,-0.8403275796321448,0.3319772070881238,0.06257515346020502
100471,mexico,nezahualcoyotl_2,secundaria,soltera,familiar,femenino,no,0.14467528059516999,-0.8403275796321448,0.01888953386552602,-0.8403275796321448,-0.5664370429533305,0.4564084529614551
100602,mexico,nezahualcoyotl_2,bachillerato,casada,familiar,femenino,no,-0.7812465152139179,1.6661562170891069,-0.019111503466399747,1.6661562170891069,1.2303914571295782,0.22010847326070507
99614,tabasco,cardenas,bachillerato,soltera,familiar,femenino,no,0.14467528059516999,0.1622659390563559,-0.009649245170750232,0.1622659390563559,2.1288057071710327,-0.6463247856420451
99615,tabasco,cardenas,licenciatura,casada,propia,femenino,no,1.0705970764042578,0.6635626984006062,-0.00621015129221095,0.6635626984006062,0.781184332108851,0.4564084529614551
99616,tabasco,cardenas,secundaria,viuda,propia,femenino,no,-0.7812465152139179,0.6635626984006062,-0.005583134176234175,0.6635626984006062,0.3319772070881238,1.2440750519639552
99618,tabasco,cardenas,bachillerato,soltera,propia,femenino,no,1.9965188722133456,0.1622659390563559,0.009161268308553024,0.1622659390563559,0.781184332108851,-0.33125814604104503
99621,tabasco,cardenas,primaria,union_libre,propia,femenino,no,-0.7812465152139179,-0.33903082028789444,-0.03448292306716372,-0.33903082028789444,-1.0156441679740578,1.4016083717644552
99957,mexico,chimalhuacan_2,secundaria,union_libre,familiar,femenino,no,-0.7812465152139179,-0.8403275796321448,-0.04476220366544964,-0.8403275796321448,-1.0156441679740578,-1.6702913643452952
99842,mexico,chalco,secundaria,soltera,propia,femenino,no,1.0705970764042578,0.1622659390563559,-0.06395272751807216,0.1622659390563559,0.3319772070881238,-0.6463247856420451
99845,mexico,chalco,secundaria,soltera,familiar,masculino,no,-0.7812465152139179,-0.8403275796321448,-0.06395272751807216,-0.8403275796321448,-1.0156441679740578,-0.7250914455422951
99849,mexico,chalco,primaria,casada,familiar,femenino,no,1.0705970764042578,-0.8403275796321448,-0.0662327897579877,-0.8403275796321448,0.3319772070881238,-1.118924745043545
99851,mexico,chalco,tecnico,union_libre,familiar,femenino,no,0.14467528059516999,0.1622659390563559,-0.06053263415819883,0.1622659390563559,2.5780128321917597,-0.41002480594129503
99852,mexico,chalco,primaria,casada,familiar,femenino,no,-0.7812465152139179,0.6635626984006062,-0.06395272751807216,0.6635626984006062,2.1288057071710327,1.4016083717644552
99894,mexico,chimalhuacan_2,secundaria,union_libre,familiar,femenino,no,2.9224406680224333,0.1622659390563559,-0.055212488931729226,0.1622659390563559,-0.11722991793260336,-0.8038581054425451
99897,mexico,chimalhuacan_2,bachillerato,soltera,propia,femenino,no,-0.7812465152139179,-0.8403275796321448,-0.056086512790363516,-0.8403275796321448,-0.11722991793260336,-1.6702913643452952
99898,mexico,chimalhuacan_2,secundaria,soltera,propia,femenino,no,-0.7812465152139179,-0.8403275796321448,-0.0590125926649218,-0.8403275796321448,2.5780128321917597,1.0865417321634552
99902,mexico,chimalhuacan_2,secundaria,casada,familiar,femenino,no,2.9224406680224333,2.6687497357776078,-0.05331243706513294,2.6687497357776078,-0.11722991793260336,-0.9613914252430452
100111,mexico,chimalhuacan_2,secundaria,soltera,propia,femenino,no,-0.7812465152139179,1.6661562170891069,-0.06281269639811438,1.6661562170891069,2.1288057071710327,2.031741650966455
100087,veracruz_de_ignacio_de_la_llave,fortin,secundaria,union_libre,propia,femenino,no,-0.7812465152139179,0.6635626984006062,0.011289326399140865,0.6635626984006062,-1.0156441679740578,0.6927084326622052
100089,veracruz_de_ignacio_de_la_llave,fortin,secundaria,casada,propia,femenino,no,-0.7812465152139179,0.6635626984006062,0.020789585732122307,0.6635626984006062,-0.11722991793260336,0.5351751128617052
100090,veracruz_de_ignacio_de_la_llave,fortin,secundaria,soltera,propia,femenino,no,-0.7812465152139179,-0.33903082028789444,-0.03621197026576634,-0.33903082028789444,0.3319772070881238,-1.4339913846445453
100094,veracruz_de_ignacio_de_la_llave,fortin,secundaria,union_libre,rentada,femenino,no,1.0705970764042578,3.170046495121858,0.0017890670661594242,3.170046495121858,2.1288057071710327,-0.25249148614079503
100124,veracruz_de_ignacio_de_la_llave,fortin,licenciatura,soltera,propia,femenino,no,0.14467528059516999,0.1622659390563559,-0.03146184059927562,0.1622659390563559,1.2303914571295782,-0.17372482624054503
100309,veracruz_de_ignacio_de_la_llave,fortin,secundaria,soltera,propia,femenino,no,0.14467528059516999,-0.33903082028789444,0.0017890670661594242,-0.33903082028789444,1.2303914571295782,-1.1976914049437952
100474,veracruz_de_ignacio_de_la_llave,fortin,primaria,union_libre,propia,femenino,no,-0.7812465152139179,-0.33903082028789444,0.011289326399140865,-0.33903082028789444,-1.0156441679740578,1.3228417118642053
100485,veracruz_de_ignacio_de_la_llave,fortin,primaria,viuda,propia,femenino,no,-0.7812465152139179,1.1648594577448566,0.0017890670661594242,1.1648594577448566,-0.11722991793260336,1.0865417321634552
100546,veracruz_de_ignacio_de_la_llave,fortin,primaria,casada,propia,femenino,no,-0.7812465152139179,-0.33903082028789444,-0.04571222959874779,-0.33903082028789444,1.6795985821503052,0.6139417727619552
100641,tabasco,cardenas,secundaria,viuda,propia,femenino,no,1.0705970764042578,-0.33903082028789444,-0.03621197026576634,-0.33903082028789444,1.6795985821503052,0.5351751128617052
99098,tabasco,cardenas,secundaria,union_libre,propia,femenino,no,-0.7812465152139179,-0.33903082028789444,-0.04854330687997625,-0.33903082028789444,-1.0156441679740578,0.3776417930612051
99102,tabasco,cardenas,bachillerato,soltera,familiar,masculino,no,-0.7812465152139179,-0.8403275796321448,-0.024811659066188613,-0.8403275796321448,-0.5664370429533305,-1.5915247044450453
99104,tabasco,cardenas,secundaria,union_libre,propia,femenino,no,-0.7812465152139179,-0.33903082028789444,-0.04001207399895892,-0.33903082028789444,-0.11722991793260336,-1.5127580445447952
99107,tabasco,cardenas,secundaria,union_libre,familiar,femenino,no,-0.7812465152139179,-0.8403275796321448,-0.022911607199592326,-0.8403275796321448,-0.11722991793260336,-1.0401580851432952
99115,tabasco,cardenas,bachillerato,soltera,propia,femenino,no,-0.7812465152139179,0.1622659390563559,0.01698948199892973,0.1622659390563559,-1.0156441679740578,0.2988751331609551
99378,tabasco,cardenas,bachillerato,soltera,propia,femenino,no,1.9965188722133456,-0.8403275796321448,-0.0058111404002257295,-0.8403275796321448,-1.0156441679740578,-0.33125814604104503
99882,veracruz_de_ignacio_de_la_llave,orizaba,primaria,union_libre,propia,femenino,no,-0.7812465152139179,-0.33903082028789444,-0.06091264453151809,-0.33903082028789444,-0.11722991793260336,1.2440750519639552
100339,mexico,chimalhuacan_2,bachillerato,union_libre,familiar,femenino,no,0.14467528059516999,-0.33903082028789444,-0.033599398949196446,-0.33903082028789444,-1.0156441679740578,0.14134181336045504
100556,mexico,chimalhuacan_2,primaria,viuda,propia,femenino,no,-0.7812465152139179,0.1622659390563559,-0.0267117109327849,0.1622659390563559,-1.0156441679740578,1.4803750316647053
100572,mexico,chimalhuacan_2,primaria,soltera,familiar,femenino,no,-0.7812465152139179,1.1648594577448566,-0.035261944332468195,1.1648594577448566,-0.11722991793260336,-1.5915247044450453
100575,mexico,chimalhuacan_2,secundaria,union_libre,familiar,femenino,no,0.14467528059516999,1.1648594577448566,-0.04048708696560799,1.1648594577448566,0.3319772070881238,-1.2764580648440451
98732,mexico,chalco,primaria,union_libre,familiar,femenino,no,1.9965188722133456,2.167452976433357,-0.0549179808924068,2.167452976433357,0.3319772070881238,0.4564084529614551
100037,mexico,chalco,secundaria,soltera,familiar,masculino,no,1.0705970764042578,-0.8403275796321448,-0.05285642461714983,-0.8403275796321448,-0.11722991793260336,-0.9613914252430452
100040,mexico,chalco,primaria,viuda,propia,femenino,no,-0.7812465152139179,0.1622659390563559,-0.03883879197133571,0.1622659390563559,-0.5664370429533305,1.0865417321634552
100041,mexico,chalco,secundaria,soltera,familiar,femenino,no,1.0705970764042578,-0.33903082028789444,-0.0541484598864353,-0.33903082028789444,-0.11722991793260336,-1.0401580851432952
100042,mexico,chalco,secundaria,union_libre,propia,femenino,no,-0.7812465152139179,-0.8403275796321448,-0.038872042879001145,-0.8403275796321448,-0.11722991793260336,0.3776417930612051
99868,jalisco,tonala,secundaria,union_libre,familiar,femenino,no,0.14467528059516999,1.1648594577448566,-0.0001109848004368642,1.1648594577448566,1.2303914571295782,-1.6702913643452952
99879,jalisco,tonala,secundaria,casada,familiar,femenino,no,2.9224406680224333,1.1648594577448566,-0.007711192266822017,1.1648594577448566,0.781184332108851,-0.33125814604104503
99895,jalisco,tonala,secundaria,union_libre,familiar,femenino,no,-0.7812465152139179,1.1648594577448566,-0.007711192266822017,1.1648594577448566,1.2303914571295782,-1.5915247044450453
100128,jalisco,tonala,secundaria,union_libre,familiar,masculino,no,1.9965188722133456,0.6635626984006062,0.01888953386552602,0.6635626984006062,0.3319772070881238,-1.6702913643452952
100617,jalisco,tonala,bachillerato,union_libre,rentada,femenino,no,1.9965188722133456,0.6635626984006062,0.007489222665948289,0.6635626984006062,0.3319772070881238,-1.118924745043545
99861,veracruz_de_ignacio_de_la_llave,fortin,tecnico,soltera,propia,femenino,no,-0.7812465152139179,-0.33903082028789444,0.0017890670661594242,-0.33903082028789444,-1.0156441679740578,1.0077750722632053
99862,veracruz_de_ignacio_de_la_llave,fortin,bachillerato,viuda,propia,femenino,no,0.14467528059516999,-0.8403275796321448,0.0017890670661594242,-0.8403275796321448,-0.11722991793260336,1.1653083920637053
99865,veracruz_de_ignacio_de_la_llave,fortin,primaria,union_libre,familiar,femenino,no,0.14467528059516999,0.1622659390563559,0.0017890670661594242,0.1622659390563559,1.2303914571295782,-0.094958166340295
99870,veracruz_de_ignacio_de_la_llave,fortin,primaria,casada,propia,femenino,no,-0.7812465152139179,-0.33903082028789444,0.07779114173001096,-0.33903082028789444,-1.0156441679740578,1.5591416915649554
99878,veracruz_de_ignacio_de_la_llave,fortin,secundaria,soltera,rentada,femenino,no,1.0705970764042578,-0.8403275796321448,0.07779114173001096,-0.8403275796321448,-0.11722991793260336,-0.33125814604104503
99961,veracruz_de_ignacio_de_la_llave,fortin,bachillerato,casada,familiar,femenino,no,-0.7812465152139179,-0.33903082028789444,0.0017890670661594242,-0.33903082028789444,-0.11722991793260336,1.0865417321634552
100578,veracruz_de_ignacio_de_la_llave,fortin,secundaria,union_libre,rentada,femenino,no,-0.7812465152139179,-0.8403275796321448,0.020789585732122307,-0.8403275796321448,-0.11722991793260336,0.6139417727619552
98483,tabasco,villahermosa,primaria,casada,propia,femenino,no,-0.7812465152139179,-0.8403275796321448,-0.0504623592652385,-0.8403275796321448,0.781184332108851,1.4016083717644552
99390,tabasco,villahermosa,primaria,soltera,familiar,femenino,no,-0.7812465152139179,-0.8403275796321448,-0.05331243706513294,-0.8403275796321448,0.3319772070881238,0.22010847326070507
99392,tabasco,villahermosa,primaria,soltera,familiar,femenino,no,-0.7812465152139179,-0.8403275796321448,-0.05141238519853665,-0.8403275796321448,-0.11722991793260336,0.4564084529614551
99460,tabasco,villahermosa,secundaria,union_libre,propia,femenino,no,-0.7812465152139179,-0.33903082028789444,-0.04666225553204593,-0.33903082028789444,1.2303914571295782,0.6927084326622052
99462,tabasco,villahermosa,primaria,union_libre,familiar,masculino,no,-0.7812465152139179,2.6687497357776078,-0.0504623592652385,2.6687497357776078,-0.11722991793260336,0.14134181336045504
99735,jalisco,tonala_2,primaria,casada,propia,femenino,no,-0.7812465152139179,-0.8403275796321448,-0.07409425435602984,-0.8403275796321448,-1.0156441679740578,1.2440750519639552
99737,jalisco,tonala_2,secundaria,casada,familiar,femenino,no,-0.7812465152139179,0.1622659390563559,-0.01721145159980346,0.1622659390563559,-0.11722991793260336,0.4564084529614551
99739,jalisco,tonala_2,bachillerato,soltera,rentada,femenino,no,-0.7812465152139179,-0.8403275796321448,-0.03621197026576634,-0.8403275796321448,2.1288057071710327,-0.8826247653427951
99743,jalisco,tonala_2,primaria,soltera,propia,femenino,no,-0.7812465152139179,0.1622659390563559,0.01698948199892973,0.1622659390563559,-0.11722991793260336,2.1105083108667055
99744,jalisco,tonala_2,licenciatura,union_libre,rentada,femenino,no,-0.7812465152139179,2.167452976433357,0.3247978843875285,2.167452976433357,2.1288057071710327,-0.4887914658415451
100651,jalisco,tonala_2,bachillerato,union_libre,familiar,femenino,no,-0.7812465152139179,-0.33903082028789444,-0.012461321933312739,-0.33903082028789444,0.781184332108851,-1.0401580851432952
100534,jalisco,tonala_2,secundaria,casada,propia,femenino,no,-0.7812465152139179,0.6635626984006062,-0.01721145159980346,0.6635626984006062,0.3319772070881238,0.7714750925624552
100541,jalisco,tonala_2,secundaria,casada,rentada,femenino,no,-0.7812465152139179,3.170046495121858,-0.002961062600331297,3.170046495121858,-1.0156441679740578,0.22010847326070507
100545,jalisco,tonala_2,secundaria,casada,rentada,femenino,no,-0.7812465152139179,1.1648594577448566,0.05879062306404807,1.1648594577448566,-1.0156441679740578,-0.8826247653427951
100560,jalisco,tonala_2,primaria,casada,rentada,femenino,no,1.0705970764042578,-0.8403275796321448,0.11579217906193671,-0.8403275796321448,-1.0156441679740578,1.0077750722632053
100565,jalisco,tonala_2,primaria,casada,familiar,femenino,no,2.9224406680224333,1.1648594577448566,0.006539196732650145,1.1648594577448566,-1.4648512929947848,0.9290084123629552
100668,jalisco,tonala_2,secundaria,casada,propia,femenino,no,-0.7812465152139179,-0.33903082028789444,-0.007711192266822017,-0.33903082028789444,-1.0156441679740578,0.6927084326622052
100671,jalisco,tonala_2,primaria,union_libre,rentada,femenino,no,-0.7812465152139179,1.6661562170891069,0.030289845065103748,1.6661562170891069,0.781184332108851,1.1653083920637053
100767,jalisco,tonala_2,secundaria,union_libre,familiar,femenino,no,1.9965188722133456,-1.341624338976395,0.04454023406457591,-1.341624338976395,1.6795985821503052,-1.118924745043545
100510,tabasco,villahermosa,secundaria,union_libre,familiar,femenino,no,-0.7812465152139179,-0.8403275796321448,-0.03146184059927562,-0.8403275796321448,1.6795985821503052,0.06257515346020502
99963,mexico,chimalhuacan_2,bachillerato,casada,propia,femenino,no,1.0705970764042578,2.6687497357776078,-0.03573695729911727,2.6687497357776078,0.781184332108851,-0.9613914252430452
100082,jalisco,tonala,licenciatura,soltera,familiar,masculino,no,-0.7812465152139179,-0.33903082028789444,-0.02386163313289047,-0.33903082028789444,-0.5664370429533305,-1.4339913846445453
100085,jalisco,tonala,bachillerato,soltera,propia,femenino,no,0.14467528059516999,-0.33903082028789444,-0.002961062600331297,-0.33903082028789444,-0.11722991793260336,-0.6463247856420451
100088,jalisco,tonala,secundaria,casada,propia,femenino,no,1.9965188722133456,-0.8403275796321448,-0.034311918399170055,-0.8403275796321448,0.3319772070881238,-0.094958166340295
100096,jalisco,tonala,primaria,casada,propia,femenino,no,-0.7812465152139179,-0.8403275796321448,0.02838979319850746,-0.8403275796321448,2.1288057071710327,1.0077750722632053
100108,jalisco,tonala,secundaria,viuda,propia,femenino,no,-0.7812465152139179,2.167452976433357,-0.0020110366670331526,2.167452976433357,-0.5664370429533305,-0.016191506440044988
100151,jalisco,tonala,bachillerato,viuda,propia,femenino,no,-0.7812465152139179,-0.8403275796321448,0.015089430132333442,-0.8403275796321448,1.6795985821503052,0.6139417727619552
100153,jalisco,tonala,secundaria,casada,familiar,femenino,no,0.14467528059516999,-0.8403275796321448,-0.01721145159980346,-0.8403275796321448,0.3319772070881238,-0.8826247653427951
100246,jalisco,tonala,bachillerato,union_libre,familiar,femenino,no,0.14467528059516999,1.6661562170891069,-0.021011555332996035,1.6661562170891069,0.781184332108851,-1.4339913846445453
100934,tabasco,villahermosa,bachillerato,casada,familiar,femenino,no,-0.7812465152139179,-0.8403275796321448,-0.04571222959874779,-0.8403275796321448,0.3319772070881238,-1.0401580851432952
99830,tabasco,cardenas,primaria,union_libre,propia,femenino,no,0.14467528059516999,0.1622659390563559,-0.030511814665977476,0.1622659390563559,0.3319772070881238,-0.17372482624054503
99834,tabasco,cardenas,secundaria,casada,propia,femenino,no,1.0705970764042578,-0.33903082028789444,-0.03241186653257377,-0.33903082028789444,-0.11722991793260336,-0.25249148614079503
